,,,,,,,,,,,,,,,,,,,,
자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
수루배 3단지,무인대여소,,세종특별자치시 반곡동 41-7,36.498208,127.309493,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
조치원 고용노동부 세종고용센터,무인대여소,,세종특별자치시 조치원읍 상리 96,36.6017318961,127.3029886070,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
조치원읍 삼일아파트,무인대여소,,세종특별자치시 조치원읍 죽림리 21-5,36.594918,127.297280,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
조치원읍 세종시민체육관,무인대여소,,세종특별자치시 조치원읍 신흥리 380,36.5952028874,127.2841703687,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
조치원읍 욱일아파트,무인대여소,,세종특별자치시 조치원읍 침산리 34-5,36.602844,127.289963,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
조치원역 서편,무인대여소,,세종특별자치시 조치원읍 원리 151-5,36.602172,127.294963,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
조치원읍 세종서창행복주택,무인대여소,,세종특별자치시 조치원읍 서창리 92-5,36.610198,127.296809,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
홍익대학교 정문,무인대여소,,세종특별자치시 조치원읍 신안리 314-1,36.621048,127.290559,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
조치원읍 중앙요양병원,무인대여소,,세종특별자치시 조치원읍 신안리 487,36.614142,127.288727,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
가락마을 908동,무인대여소,,세종특별자치시 고운동 1408,36.5111170720,127.2286675159,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
새롬동 에스월드빌딩,무인대여소,,세종특별자치시 새롬동 산 21,36.485451,127.250522574,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
새뜸마을 418동,무인대여소,,세종특별자치시 새롬동 283-3,36.489613,127.245599,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
가락마을 111동,무인대여소,,세종특별자치시 고운동 1729,36.504293,127.234777,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
정부세종청사 시외버스터미널,무인대여소,,세종특별자치시 어진동 561-1,36.5041969099,127.261499639,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
수루배6단지 북측,무인대여소,,세종특별자치시 반곡동 825,36.495920,127.317530,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
새샘마을6단지 106동,무인대여소,,세종특별자치시 소담동 32-24,36.481370,127.303800,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
세종파이낸스 2차,무인대여소,,세종특별자치시 어진동 667,36.4968241171,127.2614887872,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
세종파이낸스 2차,무인대여소,,세종특별자치시 어진동 668,36.496830,127.262500,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
고려대학교,무인대여소,,세종특별자치시 조치원읍 서창리 50-5,36.609976,127.293226,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
대평동 복합커뮤티센터,무인대여소,,세종특별자치시 대평동 90-1,36.470920,127.279640,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
해들마을 6단지 정문,무인대여소,,세종특별자치시 대평동 567-1,36.4747817921,127.276491093,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
해들마을 6단지 609동 인근,무인대여소,,세종특별자치시 대평동 567-4,36.473918,127.277168,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
소담동복합커뮤니티 센터,무인대여소,,세종특별자치시 소담동 9-174,36.483993,127.300812,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
어진교차로,무인대여소,,세종특별자치시 어진동 588,36.4984546114,127.2591367867,00:00,23:59,없음,유료,1000원,20,,N,,N,1899-9161,세종특별자치시청,2019-08-13,5690000,세종특별자치시
동래구 온천천 자전거 대여소,유인대여소,,부산광역시 동래구 사직동 9-1,35.201768,129.078243,09:00,17:30,"연중무휴(단, 상황에 따라 달라질수 있음)",무료,무료,80,47,Y,수동식,N,051-550-4534,부산광역시 동래구,2019-08-16,3300000,부산광역시 동래구
슬로트래블,유인대여소,,전라남도 신안군 증도면 우전리 77,34.9646878,126.1369475,09:00,18:00,월요일,무료,무료,100,100,Y,,Y,061-240-8685,신안군청,2019-07-01,5010000,전라남도 신안군
코오롱 앞(정부과천청사역 4번출구),유인대여소,,경기도 과천시 별양동 1,37.4273488,126.9914146,09:00,18:00,토·일·국경일,무료,무료,25,30,Y,수동식,N,02-3677-2288,과천시청(교통과),2019-04-09,3970000,경기도 과천시
중앙공원,유인대여소,,경기도 과천시 별양동 2-5,37.4306703,126.9949293,09:00,22:00,월·화·국경일,무료,무료,30,30,Y,수동식,N,02-3677-2288,과천시청(교통과),2019-04-09,3970000,경기도 과천시
부림동 과천역 3번출구,유인대여소,,경기도 과천시 부림동 55,37.4325055,126.9986132,09:00,22:00,토·일·국경일,무료,무료,25,30,Y,수동식,N,02-3677-2288,과천시청(교통과),2019-04-09,3970000,경기도 과천시
문원 2단지 문천사 앞,유인대여소,,경기도 과천시 문원동 106-2,37.4255253,127.0066602,09:00,18:00,토·일·국경일,무료,무료,30,20,Y,수동식,N,02-3677-2288,과천시청(교통과),2019-04-09,3970000,경기도 과천시
뒷골 공영주차장,유인대여소,,경기도 과천시 과천동 367-4,37.453440,127.001328,09:00,18:00,토·일·국경일,무료,무료,20,20,Y,수동식,N,02-3677-2288,과천시청(교통과),2019-04-09,3970000,경기도 과천시
대야동 시민자전거 대여소,유인대여소,,경기도 군포시 둔대동 354-2,37.32478354,126.8905197,10:00,18:00,평일,유료,"1인용 3,000원 2인용 6,000원, 가족 4인용 12,000원, 가족6인용 14,000원",35,,Y,기계식,Y,031-396-4135,군포시새마을회,2019-05-28,4020000,경기도 군포시
학동 신동아파트 대여소,무인대여소,,전라남도 여수시 학동 134,34.767716,127.655909,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
도원사거리 무인대여소,무인대여소,,전라남도 여수시 학동 138,34.761354,127.660718,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
여수시청무인대여소,무인대여소,전라남도 여수시 시청로 1,전라남도 여수시 학동 100,34.760735,127.662128,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
거북선공원무인대여소,무인대여소,,전라남도 여수시 학동 163,34.760524,127.667381,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
망마경기장 무인대여소,무인대여소,전라남도 여수시 여천체육공원길 49,전라남도 여수시 시전동 109번지,34.758831,127.678649,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
선소체육공원무인대여소,무인대여소,,전라남도 여수시 학동 183번지,34.756675,127.663744,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
장성삼거리무인대여소,무인대여소,,전라남도 여수시 학동 201,34.756225,127.658666,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
소호회센터무인대여소,무인대여소,,전라남도 여수시 소호동 374,34.744905,127.652443,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
이순신공원무인대여소,무인대여소,,전라남도 여수시 중앙동 385-6,34.739791,127.735979,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",25,25,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
해양공원 공원장,무인대여소,,전라남도 여수시 중앙동 526-7,34.742403,127.734971,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
엑스포홍보관 무인대여소,무인대여소,,전라남도 여수시 수정동 337,34.743417,127.750672,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
여수엑스포역무인대여소,무인대여소,전라남도 여수시 망양로 2,전라남도 여수시 덕충동 61,34.752955,127.745529,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",37,37,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
오동도무인대여소,무인대여소,전라남도 여수시 오동도로 242,전라남도 여수시 수정동 1-4,34.745631,127.7660824,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
성산공원무인대여소,무인대여소,,전라남도 여수시 화장동 917,34.776126,127.645581,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
웅천청소년공원무인대여소,무인대여소,,전라남도 여수시 웅천동 1682,34.745269,127.675863,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",25,25,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
여서문화의거리무인대여소,무인대여소,,전라남도 여수시 여서동 402,34.752155,127.702868,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
구봉중 입구 무인대여소,무인대여소,,전라남도 여수시 국동 562-1,34.731874,127.716854,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
돌산공원 입구 무인대여소,무인대여소,,전라남도 여수시 돌산읍 우두리 산368-7,34.728698,127.743403,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",20,20,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
버스터미널 무인대여소,무인대여소,전라남도 여수시 좌수영로 268,전라남도 여수시 오림동 390,34.758434,127.716925,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
수산시장 무인대여소,무인대여소,전라남도 여수시 여객선터미널길 24,전라남도 여수시 교동 680,34.739287,127.731727,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
전남대 정문 무인대여소,무인대여소,전라남도 여수시 대학로 50,전라남도 여수시 미평동 900-1,34.774463,127.6994546,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",15,15,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
진남체육공원무인대여소,무인대여소,전라남도 여수시 진남체육관길 74,전라남도 여수시 오림동 104,34.761547,127.723262,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
소호요트경기장무인대여소,무인대여소,전라남도 여수시 소호로 392,전라남도 여수시 소호동 505-2,34.738452,127.650209,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",19,19,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
삼일중 입구 무인대여소,무인대여소,전라남도 여수시 소라면 죽림로 26,전라남도 여수시 소라면 죽림리 1126,34.761155,127.631507,00:01,23:59,연중무휴,유료,"정기권 1년 3만원,정기권6개월 1만8천원,정기권 1개월 5천원,일일권 1천원",12,12,N,,N,061-659-4567,전라남도 여수시청,2019-03-15,4810000,전라남도 여수시
